,Description,clips,category,key_word
1567,"Glass debris dropping on glass debris, trickle hard and slow",new_clips2/1567.mp3,glass,glass
1568,"Cinder block dropping on glass debris, unevenly",new_clips2/1568.mp3,trash,cinder
1569,Flower bouquet dropped onto floor,new_clips2/1569.mp3,trash,flower
1570,A loud crash,new_clips2/1570.mp3,trash,crash
1571,Leather wallet dropped onto wooden table,new_clips2/1571.mp3,trash,wallet
1572,Dumping ice into glass,new_clips2/1572.mp3,trash,ice
1573,Washer door dropped shut,new_clips2/1573.mp3,trash,door
1574,Sound of leather wallet dropped onto wooden table,new_clips2/1574.mp3,trash,sound
1575,Iron weight dropped onto concrete floor,new_clips2/1575.mp3,trash,iron
1576,Ice grinding and falling into glass from refrigerator ice maker,new_clips2/1576.mp3,trash,ice
1577,Dropping ice cubes into a glass,new_clips2/1577.mp3,trash,ice
1578,Flower bouquet dropped onto rug,new_clips2/1578.mp3,trash,flower
1579,Metal spoon drops and clanks,new_clips2/1579.mp3,metal,metal
1580,Sound of leather wallet dropped onto wooden table,new_clips2/1580.mp3,trash,sound
1581,Iron weight dropped onto concrete floor,new_clips2/1581.mp3,trash,iron
1582,Coins drop and clank out of coin machine,new_clips2/1582.mp3,metal,coins
1583,Multiple coins being dropped into a wooden bowl,new_clips2/1583.mp3,metal,coins
1584,Golf ball dropping into and rolling around in the hole,new_clips2/1584.mp3,trash,golf
1585,Two ice cubes thrown into glass,new_clips2/1585.mp3,trash,ice
1586,A loud smash,new_clips2/1586.mp3,trash,smash
1587,Piece of tupperware dropping onto tile kitchen floor,new_clips2/1587.mp3,trash,piece
1588,Piece of tupperware dropping onto tile kitchen floor,new_clips2/1588.mp3,trash,piece
1589,Dropping ice cubes into a glass,new_clips2/1589.mp3,trash,ice
1590,Dumping ice cube in glass,new_clips2/1590.mp3,trash,ice
1591,Dumping coins onto table,new_clips2/1591.mp3,metal,coins
1592,Dumping ice from shaker into sink,new_clips2/1592.mp3,trash,ice
1593,Flower bouquet picked up off floor,new_clips2/1593.mp3,trash,flower
1594,Metal spoon drops and clanks,new_clips2/1594.mp3,metal,metal
1595,Leather wallet dropped onto wooden table,new_clips2/1595.mp3,trash,wallet
1596,Tossing multiple coins into a bowl,new_clips2/1596.mp3,metal,coins
1597,Leather wallet dropped onto wooden table,new_clips2/1597.mp3,trash,wallet
1598,Dumping ice into glass,new_clips2/1598.mp3,trash,ice
1599,Metal jar lid clangs onto floor,new_clips2/1599.mp3,metal,metal
1600,Metal spoon drops and clanks,new_clips2/1600.mp3,metal,metal
1601,Iron weight dropped onto concrete floor,new_clips2/1601.mp3,trash,iron
1602,Leather wallet thrown onto wooden table,new_clips2/1602.mp3,trash,wallet
1603,Flower bouquet dropped onto floor,new_clips2/1603.mp3,trash,flower
1604,Leather wallet thrown onto wooden table,new_clips2/1604.mp3,trash,wallet
1605,Tossing a coin onto a table,new_clips2/1605.mp3,metal,coin
1606,Flower bouquet dropped onto rug,new_clips2/1606.mp3,trash,flower
1607,Leather wallet thrown onto wooden table,new_clips2/1607.mp3,trash,wallet
1608,Hammer dropping onto wood,new_clips2/1608.mp3,trash,hammer
1609,Two ice cubes thrown into glass,new_clips2/1609.mp3,trash,ice
1610,Iron weight dropped onto concrete floor,new_clips2/1610.mp3,trash,iron
1611,Iron weight dropped onto concrete floor,new_clips2/1611.mp3,trash,iron
1612,Tossing a coin onto a table,new_clips2/1612.mp3,metal,coin
1613,Windchimes drop on table,new_clips2/1613.mp3,trash,drop
1614,Sound of leather wallet thrown onto wooden table,new_clips2/1614.mp3,trash,sound
1615,Flower bouquet picked up off floor,new_clips2/1615.mp3,trash,flower
1616,Handful of nuts dropped on table,new_clips2/1616.mp3,trash,nuts
1617,Ringing sound of coin dropping into arcade game,new_clips2/1617.mp3,trash,sound
1618,Sound of leather wallet dropped onto wooden table,new_clips2/1618.mp3,trash,sound
1619,Dropping aerosol can,new_clips2/1619.mp3,trash,aerosol
1620,Piece of tupperware dropping onto tile kitchen floor,new_clips2/1620.mp3,trash,piece
1621,Metal spoon drops and clanks,new_clips2/1621.mp3,metal,metal
1622,Dumping coins onto table,new_clips2/1622.mp3,metal,coins
1623,Golf ball dropping into and rolling around in the hole,new_clips2/1623.mp3,trash,golf
1624,Large rock splash,new_clips2/1624.mp3,trash,rock
1625,Large rock splash,new_clips2/1625.mp3,trash,rock
1626,Croquet mallet drop on grass,new_clips2/1626.mp3,trash,mallet
1627,Baseball drop hard onto the ground,new_clips2/1627.mp3,trash,baseball
1628,Splash,new_clips2/1628.mp3,trash,splash
1629,Large rock splash,new_clips2/1629.mp3,trash,rock
1630,Splash,new_clips2/1630.mp3,trash,splash
1631,Splash,new_clips2/1631.mp3,trash,splash
1632,Large rock splash,new_clips2/1632.mp3,trash,rock
1633,Dodge ball drop on grass and roll,new_clips2/1633.mp3,trash,dodge
1634,Croquet mallet drop on grass,new_clips2/1634.mp3,trash,mallet
1635,Small pebble splash,new_clips2/1635.mp3,trash,splash
1636,Splash,new_clips2/1636.mp3,trash,splash
1637,Splash,new_clips2/1637.mp3,trash,splash
1638,Large rock splash,new_clips2/1638.mp3,trash,rock
1639,Small pebble splash,new_clips2/1639.mp3,trash,splash
1640,Splash,new_clips2/1640.mp3,trash,splash
1641,"Splash, football hits water",new_clips2/1641.mp3,trash,splash
1642,Croquet mallet pick up from grass,new_clips2/1642.mp3,trash,mallet
1643,Small pebble splash,new_clips2/1643.mp3,trash,splash
1644,Splash,new_clips2/1644.mp3,trash,splash
1645,Rollerblades drop on grass,new_clips2/1645.mp3,trash,rollerblades
1646,Splash,new_clips2/1646.mp3,trash,splash
1647,Rollerblades drop on grass,new_clips2/1647.mp3,trash,rollerblades
1648,Baseball drop hard onto the ground,new_clips2/1648.mp3,trash,baseball
1649,Splash,new_clips2/1649.mp3,trash,splash
1650,Large rock splash,new_clips2/1650.mp3,trash,rock
1651,Splash,new_clips2/1651.mp3,trash,splash
1652,Pebble drop with a splash,new_clips2/1652.mp3,trash,drop
1653,"Rollerblades, single skate pick up from grass",new_clips2/1653.mp3,trash,rollerblades
1654,Pebble drop with a splash,new_clips2/1654.mp3,trash,drop
1655,Small pebble splash,new_clips2/1655.mp3,trash,splash
1656,Small pebble splash,new_clips2/1656.mp3,trash,splash
1657,Pebble drop with a splash,new_clips2/1657.mp3,trash,drop
1658,Basketball drop,new_clips2/1658.mp3,trash,basketball
1659,"Rollerblades, single skate drop on grass",new_clips2/1659.mp3,trash,rollerblades
1660,Small pebble splash,new_clips2/1660.mp3,trash,splash
1661,Baseball drop hard onto the ground,new_clips2/1661.mp3,trash,baseball
1662,"Splash, football hits water",new_clips2/1662.mp3,trash,splash
1663,"Rollerblades, single skate pick up from grass",new_clips2/1663.mp3,trash,rollerblades
1664,Baseball drop hard onto the ground,new_clips2/1664.mp3,trash,baseball
1665,Basketball drop,new_clips2/1665.mp3,trash,basketball
1666,Splash,new_clips2/1666.mp3,trash,splash
1667,Large rock splash,new_clips2/1667.mp3,trash,rock
1668,Large rock splash,new_clips2/1668.mp3,trash,rock
1669,Large rock splash,new_clips2/1669.mp3,trash,rock
1670,Small pebble splash,new_clips2/1670.mp3,trash,splash
1671,Rollerblades drop on grass,new_clips2/1671.mp3,trash,rollerblades
1672,Large rock splash,new_clips2/1672.mp3,trash,rock
1673,Small pebble splash,new_clips2/1673.mp3,trash,splash
1674,"Rollerblades, single skate drop on grass",new_clips2/1674.mp3,trash,rollerblades
1675,"Splash, football hits water",new_clips2/1675.mp3,trash,splash
1676,Dodge ball drop on grass,new_clips2/1676.mp3,trash,dodge
1677,Large rock splash,new_clips2/1677.mp3,trash,rock
1678,Dropping chains in a plastic box,new_clips2/1678.mp3,trash,chains
1679,"Ceramic debris fall on wood surface, slow",new_clips2/1679.mp3,trash,debris
1680,"Crash with metal debris, drop wood rods and sheet metal movement, then settle",new_clips2/1680.mp3,trash,crash
1681,Dropping a box,new_clips2/1681.mp3,cardboard,box
1682,Celery bundle drop or set down,new_clips2/1682.mp3,trash,celery
1683,Industrial staples drop on a counter with a clank,new_clips2/1683.mp3,trash,staples
1684,Metal screws drop on a table and roll,new_clips2/1684.mp3,metal,metal
1685,Dropping a box,new_clips2/1685.mp3,cardboard,box
1686,Metal tin drop with a light impact,new_clips2/1686.mp3,metal,metal
1687,Water bottle drop impact,new_clips2/1687.mp3,trash,water
1688,Crash with metal and wood debris drop on cement,new_clips2/1688.mp3,trash,crash
1689,"Ceramic debris fall on wood surface, slow",new_clips2/1689.mp3,trash,debris
1690,"Crash with metal debris, small",new_clips2/1690.mp3,trash,crash
1691,Dropping a box,new_clips2/1691.mp3,cardboard,box
1692,"Gas can drop, hit and pop",new_clips2/1692.mp3,trash,gas
1693,Dropping a box,new_clips2/1693.mp3,cardboard,box
1694,Drop broom handle,new_clips2/1694.mp3,trash,drop
1695,Empty can drop and roll on wood table,new_clips2/1695.mp3,wood,wood
1696,Water bottle drop impact,new_clips2/1696.mp3,trash,water
1697,Dropping a box,new_clips2/1697.mp3,cardboard,box
1698,Metal screws drop on a table and roll,new_clips2/1698.mp3,metal,metal
1699,"Gas can drop, hit and splash",new_clips2/1699.mp3,trash,gas
1700,Dropping a box,new_clips2/1700.mp3,cardboard,box
1701,Object drop on wood,new_clips2/1701.mp3,trash,drop
1702,Water bottle drop impact,new_clips2/1702.mp3,trash,water
1703,Pipe drop on metal,new_clips2/1703.mp3,trash,drop
1704,Metal tin drop with a light impact,new_clips2/1704.mp3,metal,metal
1705,"Ceramic debris fall on wood surface, slow",new_clips2/1705.mp3,trash,debris
1706,Metal screws drop on a table and roll,new_clips2/1706.mp3,metal,metal
1707,Water bottle drop and impact,new_clips2/1707.mp3,trash,water
1708,Metal tin drop with a light impact,new_clips2/1708.mp3,metal,metal
1709,Dumping a shovel into slush,new_clips2/1709.mp3,trash,shovel
1710,Sword drop with a rattle,new_clips2/1710.mp3,trash,sword
1711,"Sword, in sheath, drop",new_clips2/1711.mp3,trash,sword
1712,Dropping an ice pick,new_clips2/1712.mp3,trash,ice
1713,"Dropping a knife into snow, blade first",new_clips2/1713.mp3,trash,knife
1714,Dropping a rope on snow,new_clips2/1714.mp3,trash,rope
1715,Dropping a knife in snow,new_clips2/1715.mp3,trash,knife
1716,Dropping a bucket through a frozen ice pond,new_clips2/1716.mp3,trash,bucket
1717,"Water splash, drop rock in pond, waves",new_clips2/1717.mp3,trash,water
1718,Ice block drop and break cement,new_clips2/1718.mp3,trash,ice
1719,"Water splash, drop rock in pond, waves",new_clips2/1719.mp3,trash,water
1720,Drop a full hockey bag onto cement,new_clips2/1720.mp3,trash,drop
1721,Dropping a spiral notepad on cement,new_clips2/1721.mp3,trash,notepad
1722,Tennis shoes drop on wood,new_clips2/1722.mp3,trash,tennis
1723,"Wood impact, rod or dowel, stick drops on cement, fall and bounce",new_clips2/1723.mp3,wood,wood
1724,Bag of marbles drop on cement,new_clips2/1724.mp3,trash,bag
1725,"Dropping a metal cookie sheet, heavy impact",new_clips2/1725.mp3,metal,metal
1726,Dropping an empty tool box,new_clips2/1726.mp3,trash,tool
1727,Dropping multiple nuts on wood,new_clips2/1727.mp3,trash,nuts
1728,Dropping a tire rim with a wobble,new_clips2/1728.mp3,trash,tire
1729,Dry towel drop on floor,new_clips2/1729.mp3,trash,towel
1730,Screw drop multiple times on cement,new_clips2/1730.mp3,trash,drop
1731,Dropping a folded plastic tarp on cement,new_clips2/1731.mp3,plastic,plastic
1732,Bag of rocks drop on ground,new_clips2/1732.mp3,trash,bag
1733,Dropping nails into a bucket,new_clips2/1733.mp3,trash,nails
1734,Dropping ice on wood,new_clips2/1734.mp3,trash,ice
1735,Dropping a single nut on carpet,new_clips2/1735.mp3,trash,nut
1736,Empty thermos drop,new_clips2/1736.mp3,trash,thermos
1737,"TV remote, drop on carpet",new_clips2/1737.mp3,trash,tv
1738,Small pill bottle with pills lid pop off and drop on wood,new_clips2/1738.mp3,trash,pill
1739,Lighter drop on sand,new_clips2/1739.mp3,trash,drop
1740,"Wrapping paper roll, drop",new_clips2/1740.mp3,paper,paper
1741,"Water bottle, drop, water",new_clips2/1741.mp3,trash,water
1742,Dropping a shovel on snow with a rattle,new_clips2/1742.mp3,trash,shovel
1743,Tennis shoe drop on wood surface,new_clips2/1743.mp3,trash,tennis
1744,"Water bottle, empty, drop on carpet, plastic bottle",new_clips2/1744.mp3,trash,water
1745,Textbook drop on wood,new_clips2/1745.mp3,trash,textbook
1746,"Leather wallet, drop hard on carpet",new_clips2/1746.mp3,trash,leather
1747,Dropping an unlocked 60mm padlock onto cement,new_clips2/1747.mp3,trash,padlock
1748,Leather wallet drop on carpet,new_clips2/1748.mp3,trash,wallet
1749,"Vinyl bubble jacket, vest drop",new_clips2/1749.mp3,trash,vinyl
1750,"30MM padlock unlocked, drop on cement",new_clips2/1750.mp3,trash,padlock
1751,"Toy, drop in plastic can",new_clips2/1751.mp3,trash,toy
1752,Dropping a lacrosse forearm pad on cement,new_clips2/1752.mp3,trash,forearm
1753,"Dropping scissors into a container, pen cup",new_clips2/1753.mp3,trash,scissors
1754,Dropping a drink bottle,new_clips2/1754.mp3,trash,drink
1755,"Dropping a drink bottle, liquid sloshes",new_clips2/1755.mp3,trash,drink
1756,Dropping a spiral notepad on cement,new_clips2/1756.mp3,trash,notepad
1757,Dropping a plastic milk crate,new_clips2/1757.mp3,trash,milk
1758,Drop a coin in a piggy bank,new_clips2/1758.mp3,trash,drop
1759,"Dropping a plastic, flashlight on cement",new_clips2/1759.mp3,plastic,plastic
1760,Dropping a plastic flashlight on dirt,new_clips2/1760.mp3,trash,flashlight
1761,Dropping a plastic bottle of pop on carpet,new_clips2/1761.mp3,trash,bottle
1762,Dropping a cracker on a table,new_clips2/1762.mp3,trash,cracker
1763,"Dropping a flashlight bulb, no break",new_clips2/1763.mp3,trash,flashlight
1764,Clay pot drops and breaks with a crash,new_clips2/1764.mp3,trash,clay
1765,"Dropping a children's plastic cup, bounce and rattle",new_clips2/1765.mp3,trash,children
1766,"Dropping a pipe, wrench",new_clips2/1766.mp3,trash,pipe
1767,Ceramic coffee mug drops and breaks with a crash,new_clips2/1767.mp3,trash,coffee
1768,Dropping a plastic DVD rental case,new_clips2/1768.mp3,plastic,plastic
1769,Dropping a full gift box on wood,new_clips2/1769.mp3,trash,gift
1770,Debris impact. Dust falls wood surface.,new_clips2/1770.mp3,trash,impact
1771,Dropping an aluminum curtain rod,new_clips2/1771.mp3,metal,aluminum
1772,Dropping a full gift box on cement,new_clips2/1772.mp3,trash,gift
1773,Drop a key ring,new_clips2/1773.mp3,trash,drop
1774,Small empty pill bottle drop on wood,new_clips2/1774.mp3,trash,empty
1775,Drop a full duffle bag on cement,new_clips2/1775.mp3,trash,drop
1776,Small empty pill bottle with no lid drop drop on cement,new_clips2/1776.mp3,trash,empty
1777,"Dropping a brick, impact",new_clips2/1777.mp3,trash,brick
1778,Drop tennis shoes on carpet,new_clips2/1778.mp3,trash,drop
1779,Dropping a milk crate with items inside,new_clips2/1779.mp3,trash,milk
1780,Dropping a plastic flashlight on sand,new_clips2/1780.mp3,trash,flashlight
1781,Drop a small plastic crate,new_clips2/1781.mp3,trash,drop
1782,Dropping coins in a tin,new_clips2/1782.mp3,metal,coins
1783,Dropping magazine on wood,new_clips2/1783.mp3,trash,magazine
1784,"Wrench, drop, set down on metal",new_clips2/1784.mp3,trash,wrench
1785,Dropping an empty plastic pop bottle,new_clips2/1785.mp3,plastic,plastic
1786,"Dropping a plastic bottle of soda pop on carpet, big slosh",new_clips2/1786.mp3,trash,bottle
1787,Dropping a brick,new_clips2/1787.mp3,trash,brick
1788,Textbook drop on carpet,new_clips2/1788.mp3,trash,textbook
1789,Dropping a pipe on dirt,new_clips2/1789.mp3,trash,pipe
1790,Dropping a plastic flashlight on cement,new_clips2/1790.mp3,trash,flashlight
1791,Dropping a single piece of candy in a glass bowl,new_clips2/1791.mp3,trash,piece
1792,Dropping and sliding and empty gift box on cement,new_clips2/1792.mp3,trash,gift
1793,Dropping a coin in a tin,new_clips2/1793.mp3,metal,coin
1794,"Leather wallet, drop on rocks",new_clips2/1794.mp3,trash,leather
1795,"Dropping a ceramic dish with a crash, no break",new_clips2/1795.mp3,trash,dish
1796,"Metal crash, dropping junk, scrap",new_clips2/1796.mp3,metal,metal
1797,Dropping a plastic flashlight on carpet,new_clips2/1797.mp3,trash,flashlight
1798,"Metal crash, drop on wood surface",new_clips2/1798.mp3,metal,metal
1799,Dropping a credit card on a counter top,new_clips2/1799.mp3,trash,credit
1800,Dropping a coin in a piggy bank,new_clips2/1800.mp3,metal,coin
